S_micro	T_micro	diff	mA	mB	nA	nB
268000	-237381	66660	268000	-237381	1	1
268000	-235381	64823	268000	-235381	1	1
268000	-233381	62996	268000	-233381	1	1
268000	-231381	61180	268000	-231381	1	1
268000	-229381	59376	268000	-229381	1	1
268000	-227381	57584	268000	-227381	1	1
268000	-225381	55807	268000	-225381	1	1
268000	-223381	54045	268000	-223381	1	1
268000	-221381	52301	268000	-221381	1	1
268000	-219381	50575	268000	-219381	1	1
268000	-217381	48871	268000	-217381	1	1
268000	-215381	47189	268000	-215381	1	1
268000	-213381	45533	268000	-213381	1	1
268000	-211381	43906	268000	-211381	1	1
268000	-209381	42311	268000	-209381	1	1
268000	-207381	40752	268000	-207381	1	1
268000	-205381	39233	268000	-205381	1	1
268000	-203381	37758	268000	-203381	1	1
268000	-201381	36334	268000	-201381	1	1
268000	-199381	34966	268000	-199381	1	1
268000	-197381	33662	268000	-197381	1	1
268000	-195381	32428	268000	-195381	1	1
268000	-193381	31274	268000	-193381	1	1
268000	-191381	30208	268000	-191381	1	1
268000	-189381	29241	268000	-189381	1	1
268000	-187381	28381	268000	-187381	1	1
268000	-185381	27640	268000	-185381	1	1
268000	-183381	27027	268000	-183381	1	1
268000	-181381	26550	268000	-181381	1	1
268000	-179381	26218	268000	-179381	1	1
268000	-177381	26036	268000	-177381	1	1
268000	-175381	26007	268000	-175381	1	1
268000	-173381	26131	268000	-173381	1	1
268000	-171381	26407	268000	-171381	1	1
268000	-169381	26829	268000	-169381	1	1
268000	-167381	27391	268000	-167381	1	1
268000	-165381	28084	268000	-165381	1	1
268000	-163381	28900	268000	-163381	1	1
268000	-161381	29828	268000	-161381	1	1
268000	-159381	30857	268000	-159381	1	1
268000	-157381	31979	268000	-157381	1	1
268000	-155381	33183	268000	-155381	1	1
268000	-153381	34461	268000	-153381	1	1
268000	-151381	35806	268000	-151381	1	1
268000	-149381	37209	268000	-149381	1	1
268000	-147381	38665	268000	-147381	1	1
268000	-145381	40168	268000	-145381	1	1
268000	-143381	41713	268000	-143381	1	1
268000	-141381	43295	268000	-141381	1	1
268000	-139381	44910	268000	-139381	1	1
268000	-137381	46555	268000	-137381	1	1
268000	-135381	48227	268000	-135381	1	1
268000	-133381	49923	268000	-133381	1	1
268000	-131381	51641	268000	-131381	1	1
268000	-129381	53379	268000	-129381	1	1
268000	-127381	55134	268000	-127381	1	1
268000	-125381	56905	268000	-125381	1	1
268000	-123381	58692	268000	-123381	1	1
268000	-121381	60491	268000	-121381	1	1
268000	-119381	62303	268000	-119381	1	1
268000	-117381	64126	268000	-117381	1	1
268000	-115381	65959	268000	-115381	1	1
268000	-113381	67802	268000	-113381	1	1
268000	-111381	69653	268000	-111381	1	1
268000	-109381	71512	268000	-109381	1	1
268000	-107381	73379	268000	-107381	1	1
270000	-261381	87314	270000	-261381	1	1
270000	-259381	85719	270000	-259381	1	1
270000	-257381	84141	270000	-257381	1	1
270000	-255381	82582	270000	-255381	1	1
270000	-253381	81017	270000	-253381	1	1
270000	-251381	79109	270000	-251381	1	1
270000	-249381	77206	270000	-249381	1	1
270000	-247381	75307	270000	-247381	1	1
270000	-245381	73414	270000	-245381	1	1
270000	-243381	71527	270000	-243381	1	1
270000	-241381	69646	270000	-241381	1	1
270000	-239381	67772	270000	-239381	1	1
270000	-237381	65906	270000	-237381	1	1
270000	-235381	64047	270000	-235381	1	1
270000	-233381	62197	270000	-233381	1	1
270000	-231381	60357	270000	-231381	1	1
270000	-229381	58528	270000	-229381	1	1
270000	-227381	56709	270000	-227381	1	1
270000	-225381	54904	270000	-225381	1	1
270000	-223381	53112	270000	-223381	1	1
270000	-221381	51336	270000	-221381	1	1
270000	-219381	49577	270000	-219381	1	1
270000	-217381	47837	270000	-217381	1	1
270000	-215381	46117	270000	-215381	1	1
270000	-213381	44422	270000	-213381	1	1
270000	-211381	42752	270000	-211381	1	1
270000	-209381	41113	270000	-209381	1	1
270000	-207381	39506	270000	-207381	1	1
270000	-205381	37937	270000	-205381	1	1
270000	-203381	36410	270000	-203381	1	1
270000	-201381	34931	270000	-201381	1	1
270000	-199381	33506	270000	-199381	1	1
270000	-197381	32142	270000	-197381	1	1
270000	-195381	30848	270000	-195381	1	1
270000	-193381	29632	270000	-193381	1	1
270000	-191381	28505	270000	-191381	1	1
270000	-189381	27478	270000	-189381	1	1
270000	-187381	26561	270000	-187381	1	1
270000	-185381	25768	270000	-185381	1	1
270000	-183381	25109	270000	-183381	1	1
270000	-181381	24595	270000	-181381	1	1
270000	-179381	24236	270000	-179381	1	1
270000	-177381	24039	270000	-177381	1	1
270000	-175381	24007	270000	-175381	1	1
270000	-173381	24142	270000	-173381	1	1
270000	-171381	24440	270000	-171381	1	1
270000	-169381	24896	270000	-169381	1	1
270000	-167381	25500	270000	-167381	1	1
270000	-165381	26244	270000	-165381	1	1
270000	-163381	27115	270000	-163381	1	1
270000	-161381	28101	270000	-161381	1	1
270000	-159381	29192	270000	-159381	1	1
270000	-157381	30375	270000	-157381	1	1
270000	-155381	31640	270000	-155381	1	1
270000	-153381	32979	270000	-153381	1	1
270000	-151381	34381	270000	-151381	1	1
270000	-149381	35840	270000	-149381	1	1
270000	-147381	37350	270000	-147381	1	1
270000	-145381	38904	270000	-145381	1	1
270000	-143381	40496	270000	-143381	1	1
270000	-141381	42124	270000	-141381	1	1
270000	-139381	43783	270000	-139381	1	1
270000	-137381	45468	270000	-137381	1	1
270000	-135381	47179	270000	-135381	1	1
270000	-133381	48911	270000	-133381	1	1
270000	-131381	50664	270000	-131381	1	1
270000	-129381	52434	270000	-129381	1	1
270000	-127381	54219	270000	-127381	1	1
270000	-125381	56020	270000	-125381	1	1
270000	-123381	57833	270000	-123381	1	1
270000	-121381	59659	270000	-121381	1	1
270000	-119381	61495	270000	-119381	1	1
270000	-117381	63341	270000	-117381	1	1
270000	-115381	65197	270000	-115381	1	1
270000	-113381	67060	270000	-113381	1	1
270000	-111381	68931	270000	-111381	1	1
270000	-109381	70810	270000	-109381	1	1
270000	-107381	72695	270000	-107381	1	1
272000	-261381	86133	272000	-261381	1	1
272000	-259381	84516	272000	-259381	1	1
272000	-257381	82915	272000	-257381	1	1
272000	-255381	81332	272000	-255381	1	1
272000	-253381	79768	272000	-253381	1	1
272000	-251381	78224	272000	-251381	1	1
272000	-249381	76607	272000	-249381	1	1
272000	-247381	74694	272000	-247381	1	1
272000	-245381	72785	272000	-245381	1	1
272000	-243381	70881	272000	-243381	1	1
272000	-241381	68983	272000	-241381	1	1
272000	-239381	67090	272000	-239381	1	1
272000	-237381	65204	272000	-237381	1	1
272000	-235381	63325	272000	-235381	1	1
272000	-233381	61453	272000	-233381	1	1
272000	-231381	59590	272000	-231381	1	1
272000	-229381	57736	272000	-229381	1	1
272000	-227381	55892	272000	-227381	1	1
272000	-225381	54059	272000	-225381	1	1
272000	-223381	52239	272000	-223381	1	1
272000	-221381	50432	272000	-221381	1	1
272000	-219381	48640	272000	-219381	1	1
272000	-217381	46865	272000	-217381	1	1
272000	-215381	45109	272000	-215381	1	1
272000	-213381	43374	272000	-213381	1	1
272000	-211381	41663	272000	-211381	1	1
272000	-209381	39978	272000	-209381	1	1
272000	-207381	38324	272000	-207381	1	1
272000	-205381	36704	272000	-205381	1	1
272000	-203381	35124	272000	-203381	1	1
272000	-201381	33588	272000	-201381	1	1
272000	-199381	32104	272000	-199381	1	1
272000	-197381	30678	272000	-197381	1	1
272000	-195381	29319	272000	-195381	1	1
272000	-193381	28037	272000	-193381	1	1
272000	-191381	26843	272000	-191381	1	1
272000	-189381	25749	272000	-189381	1	1
272000	-187381	24769	272000	-187381	1	1
272000	-185381	23916	272000	-185381	1	1
272000	-183381	23205	272000	-183381	1	1
272000	-181381	22648	272000	-181381	1	1
272000	-179381	22258	272000	-179381	1	1
272000	-177381	22043	272000	-177381	1	1
272000	-175381	22008	272000	-175381	1	1
272000	-173381	22155	272000	-173381	1	1
272000	-171381	22479	272000	-171381	1	1
272000	-169381	22974	272000	-169381	1	1
272000	-167381	23628	272000	-167381	1	1
272000	-165381	24428	272000	-165381	1	1
272000	-163381	25362	272000	-163381	1	1
272000	-161381	26414	272000	-161381	1	1
272000	-159381	27571	272000	-159381	1	1
272000	-157381	28821	272000	-157381	1	1
272000	-155381	30152	272000	-155381	1	1
272000	-153381	31553	272000	-153381	1	1
272000	-151381	33016	272000	-151381	1	1
272000	-149381	34533	272000	-149381	1	1
272000	-147381	36097	272000	-147381	1	1
272000	-145381	37703	272000	-145381	1	1
272000	-143381	39344	272000	-143381	1	1
272000	-141381	41017	272000	-141381	1	1
272000	-139381	42719	272000	-139381	1	1
272000	-137381	44445	272000	-137381	1	1
272000	-135381	46194	272000	-135381	1	1
272000	-133381	47962	272000	-133381	1	1
272000	-131381	49747	272000	-131381	1	1
272000	-129381	51549	272000	-129381	1	1
272000	-127381	53364	272000	-127381	1	1
272000	-125381	55193	272000	-125381	1	1
272000	-123381	57032	272000	-123381	1	1
272000	-121381	58883	272000	-121381	1	1
272000	-119381	60742	272000	-119381	1	1
272000	-117381	62611	272000	-117381	1	1
272000	-115381	64487	272000	-115381	1	1
272000	-113381	66371	272000	-113381	1	1
272000	-111381	68261	272000	-111381	1	1
272000	-109381	70157	272000	-109381	1	1
272000	-107381	72059	272000	-107381	1	1
274000	-261381	84983	274000	-261381	1	1
274000	-259381	83344	274000	-259381	1	1
274000	-257381	81720	274000	-257381	1	1
274000	-255381	80114	274000	-255381	1	1
274000	-253381	78525	274000	-253381	1	1
274000	-251381	76956	274000	-251381	1	1
274000	-249381	75407	274000	-249381	1	1
274000	-247381	73880	274000	-247381	1	1
274000	-245381	72206	274000	-245381	1	1
274000	-243381	70286	274000	-243381	1	1
274000	-241381	68371	274000	-241381	1	1
274000	-239381	66461	274000	-239381	1	1
274000	-237381	64557	274000	-237381	1	1
274000	-235381	62658	274000	-235381	1	1
274000	-233381	60766	274000	-233381	1	1
274000	-231381	58881	274000	-231381	1	1
274000	-229381	57004	274000	-229381	1	1
274000	-227381	55136	274000	-227381	1	1
274000	-225381	53277	274000	-225381	1	1
274000	-223381	51429	274000	-223381	1	1
274000	-221381	49592	274000	-221381	1	1
274000	-219381	47769	274000	-219381	1	1
274000	-217381	45960	274000	-217381	1	1
274000	-215381	44168	274000	-215381	1	1
274000	-213381	42395	274000	-213381	1	1
274000	-211381	40642	274000	-211381	1	1
274000	-209381	38913	274000	-209381	1	1
274000	-207381	37212	274000	-207381	1	1
274000	-205381	35542	274000	-205381	1	1
274000	-203381	33907	274000	-203381	1	1
274000	-201381	32314	274000	-201381	1	1
274000	-199381	30768	274000	-199381	1	1
274000	-197381	29277	274000	-197381	1	1
274000	-195381	27850	274000	-195381	1	1
274000	-193381	26497	274000	-193381	1	1
274000	-191381	25230	274000	-191381	1	1
274000	-189381	24063	274000	-189381	1	1
274000	-187381	23011	274000	-187381	1	1
274000	-185381	22090	274000	-185381	1	1
274000	-183381	21318	274000	-183381	1	1
274000	-181381	20711	274000	-181381	1	1
274000	-179381	20283	274000	-179381	1	1
274000	-177381	20047	274000	-177381	1	1
274000	-175381	20009	274000	-175381	1	1
274000	-173381	20170	274000	-173381	1	1
274000	-171381	20526	274000	-171381	1	1
274000	-169381	21066	274000	-169381	1	1
274000	-167381	21778	274000	-167381	1	1
274000	-165381	22644	274000	-165381	1	1
274000	-163381	23648	274000	-163381	1	1
274000	-161381	24773	274000	-161381	1	1
274000	-159381	26003	274000	-159381	1	1
274000	-157381	27325	274000	-157381	1	1
274000	-155381	28725	274000	-155381	1	1
274000	-153381	30193	274000	-153381	1	1
274000	-151381	31719	274000	-151381	1	1
274000	-149381	33295	274000	-149381	1	1
274000	-147381	34914	274000	-147381	1	1
274000	-145381	36572	274000	-145381	1	1
274000	-143381	38262	274000	-143381	1	1
274000	-141381	39980	274000	-141381	1	1
274000	-139381	41724	274000	-139381	1	1
274000	-137381	43490	274000	-137381	1	1
274000	-135381	45275	274000	-135381	1	1
274000	-133381	47078	274000	-133381	1	1
274000	-131381	48896	274000	-131381	1	1
274000	-129381	50728	274000	-129381	1	1
274000	-127381	52571	274000	-127381	1	1
274000	-125381	54426	274000	-125381	1	1
274000	-123381	56291	274000	-123381	1	1
274000	-121381	58165	274000	-121381	1	1
274000	-119381	60047	274000	-119381	1	1
274000	-117381	61936	274000	-117381	1	1
274000	-115381	63833	274000	-115381	1	1
274000	-113381	65735	274000	-113381	1	1
274000	-111381	67643	274000	-111381	1	1
274000	-109381	69556	274000	-109381	1	1
274000	-107381	71474	274000	-107381	1	1
276000	-261381	83866	276000	-261381	1	1
276000	-259381	82204	276000	-259381	1	1
276000	-257381	80557	276000	-257381	1	1
276000	-255381	78927	276000	-255381	1	1
276000	-253381	77314	276000	-253381	1	1
276000	-251381	75719	276000	-251381	1	1
276000	-249381	74145	276000	-249381	1	1
276000	-247381	72591	276000	-247381	1	1
276000	-245381	71059	276000	-245381	1	1
276000	-243381	69552	276000	-243381	1	1
276000	-241381	67813	276000	-241381	1	1
276000	-239381	65887	276000	-239381	1	1
276000	-237381	63965	276000	-237381	1	1
276000	-235381	62049	276000	-235381	1	1
276000	-233381	60138	276000	-233381	1	1
276000	-231381	58232	276000	-231381	1	1
276000	-229381	56334	276000	-229381	1	1
276000	-227381	54442	276000	-227381	1	1
276000	-225381	52559	276000	-225381	1	1
276000	-223381	50684	276000	-223381	1	1
276000	-221381	48820	276000	-221381	1	1
276000	-219381	46967	276000	-219381	1	1
276000	-217381	45126	276000	-217381	1	1
276000	-215381	43299	276000	-215381	1	1
276000	-213381	41489	276000	-213381	1	1
276000	-211381	39696	276000	-211381	1	1
276000	-209381	37924	276000	-209381	1	1
276000	-207381	36176	276000	-207381	1	1
276000	-205381	34456	276000	-205381	1	1
276000	-203381	32767	276000	-203381	1	1
276000	-201381	31115	276000	-201381	1	1
276000	-199381	29507	276000	-199381	1	1
276000	-197381	27949	276000	-197381	1	1
276000	-195381	26450	276000	-195381	1	1
276000	-193381	25021	276000	-193381	1	1
276000	-191381	23676	276000	-191381	1	1
276000	-189381	22428	276000	-189381	1	1
276000	-187381	21296	276000	-187381	1	1
276000	-185381	20297	276000	-185381	1	1
276000	-183381	19454	276000	-183381	1	1
276000	-181381	18787	276000	-181381	1	1
276000	-179381	18314	276000	-179381	1	1
276000	-177381	18052	276000	-177381	1	1
276000	-175381	18010	276000	-175381	1	1
276000	-173381	18189	276000	-173381	1	1
276000	-171381	18583	276000	-171381	1	1
276000	-169381	19178	276000	-169381	1	1
276000	-167381	19957	276000	-167381	1	1
276000	-165381	20898	276000	-165381	1	1
276000	-163381	21982	276000	-163381	1	1
276000	-161381	23188	276000	-161381	1	1
276000	-159381	24498	276000	-159381	1	1
276000	-157381	25897	276000	-157381	1	1
276000	-155381	27370	276000	-155381	1	1
276000	-153381	28907	276000	-153381	1	1
276000	-151381	30497	276000	-151381	1	1
276000	-149381	32133	276000	-149381	1	1
276000	-147381	33808	276000	-147381	1	1
276000	-145381	35517	276000	-145381	1	1
276000	-143381	37255	276000	-143381	1	1
276000	-141381	39018	276000	-141381	1	1
276000	-139381	40803	276000	-139381	1	1
276000	-137381	42607	276000	-137381	1	1
276000	-135381	44428	276000	-135381	1	1
276000	-133381	46264	276000	-133381	1	1
276000	-131381	48112	276000	-131381	1	1
276000	-129381	49973	276000	-129381	1	1
276000	-127381	51844	276000	-127381	1	1
276000	-125381	53724	276000	-125381	1	1
276000	-123381	55612	276000	-123381	1	1
276000	-121381	57508	276000	-121381	1	1
276000	-119381	59411	276000	-119381	1	1
276000	-117381	61320	276000	-117381	1	1
276000	-115381	63234	276000	-115381	1	1
276000	-113381	65154	276000	-113381	1	1
276000	-111381	67079	276000	-111381	1	1
276000	-109381	69007	276000	-109381	1	1
276000	-107381	70940	276000	-107381	1	1
278000	-261381	82781	278000	-261381	1	1
278000	-259381	81097	278000	-259381	1	1
278000	-257381	79427	278000	-257381	1	1
278000	-255381	77773	278000	-255381	1	1
278000	-253381	76136	278000	-253381	1	1
278000	-251381	74516	278000	-251381	1	1
278000	-249381	72916	278000	-249381	1	1
278000	-247381	71335	278000	-247381	1	1
278000	-245381	69776	278000	-245381	1	1
278000	-243381	68240	278000	-243381	1	1
278000	-241381	66728	278000	-241381	1	1
278000	-239381	65243	278000	-239381	1	1
278000	-237381	63432	278000	-237381	1	1
278000	-235381	61498	278000	-235381	1	1
278000	-233381	59569	278000	-233381	1	1
278000	-231381	57645	278000	-231381	1	1
278000	-229381	55727	278000	-229381	1	1
278000	-227381	53814	278000	-227381	1	1
278000	-225381	51908	278000	-225381	1	1
278000	-223381	50009	278000	-223381	1	1
278000	-221381	48118	278000	-221381	1	1
278000	-219381	46237	278000	-219381	1	1
278000	-217381	44366	278000	-217381	1	1
278000	-215381	42507	278000	-215381	1	1
278000	-213381	40661	278000	-213381	1	1
278000	-211381	38830	278000	-211381	1	1
278000	-209381	37017	278000	-209381	1	1
278000	-207381	35224	278000	-207381	1	1
278000	-205381	33455	278000	-205381	1	1
278000	-203381	31713	278000	-203381	1	1
278000	-201381	30003	278000	-201381	1	1
278000	-199381	28331	278000	-199381	1	1
278000	-197381	26704	278000	-197381	1	1
278000	-195381	25132	278000	-195381	1	1
278000	-193381	23624	278000	-193381	1	1
278000	-191381	22194	278000	-191381	1	1
278000	-189381	20857	278000	-189381	1	1
278000	-187381	19634	278000	-187381	1	1
278000	-185381	18547	278000	-185381	1	1
278000	-183381	17620	278000	-183381	1	1
278000	-181381	16880	278000	-181381	1	1
278000	-179381	16353	278000	-179381	1	1
278000	-177381	16059	278000	-177381	1	1
278000	-175381	16011	278000	-175381	1	1
278000	-173381	16212	278000	-173381	1	1
278000	-171381	16653	278000	-171381	1	1
278000	-169381	17315	278000	-169381	1	1
278000	-167381	18173	278000	-167381	1	1
278000	-165381	19203	278000	-165381	1	1
278000	-163381	20377	278000	-163381	1	1
278000	-161381	21672	278000	-161381	1	1
278000	-159381	23069	278000	-159381	1	1
278000	-157381	24549	278000	-157381	1	1
278000	-155381	26098	278000	-155381	1	1
278000	-153381	27705	278000	-153381	1	1
278000	-151381	29361	278000	-151381	1	1
278000	-149381	31057	278000	-149381	1	1
278000	-147381	32787	278000	-147381	1	1
278000	-145381	34547	278000	-145381	1	1
278000	-143381	36331	278000	-143381	1	1
278000	-141381	38137	278000	-141381	1	1
278000	-139381	39961	278000	-139381	1	1
278000	-137381	41802	278000	-137381	1	1
278000	-135381	43656	278000	-135381	1	1
278000	-133381	45523	278000	-133381	1	1
278000	-131381	47401	278000	-131381	1	1
278000	-129381	49288	278000	-129381	1	1
278000	-127381	51184	278000	-127381	1	1
278000	-125381	53087	278000	-125381	1	1
278000	-123381	54997	278000	-123381	1	1
278000	-121381	56914	278000	-121381	1	1
278000	-119381	58836	278000	-119381	1	1
278000	-117381	60763	278000	-117381	1	1
278000	-115381	62695	278000	-115381	1	1
278000	-113381	64630	278000	-113381	1	1
278000	-111381	66570	278000	-111381	1	1
278000	-109381	68513	278000	-109381	1	1
278000	-107381	70459	278000	-107381	1	1
280000	-261381	81731	280000	-261381	1	1
280000	-259381	80024	280000	-259381	1	1
280000	-257381	78332	280000	-257381	1	1
280000	-255381	76655	280000	-255381	1	1
280000	-253381	74993	280000	-253381	1	1
280000	-251381	73348	280000	-251381	1	1
280000	-249381	71721	280000	-249381	1	1
280000	-247381	70114	280000	-247381	1	1
280000	-245381	68527	280000	-245381	1	1
280000	-243381	66962	280000	-243381	1	1
280000	-241381	65421	280000	-241381	1	1
280000	-239381	63906	280000	-239381	1	1
280000	-237381	62417	280000	-237381	1	1
280000	-235381	60958	280000	-235381	1	1
280000	-233381	59064	280000	-233381	1	1
280000	-231381	57123	280000	-231381	1	1
280000	-229381	55186	280000	-229381	1	1
280000	-227381	53254	280000	-227381	1	1
280000	-225381	51327	280000	-225381	1	1
280000	-223381	49406	280000	-223381	1	1
280000	-221381	47491	280000	-221381	1	1
280000	-219381	45584	280000	-219381	1	1
280000	-217381	43685	280000	-217381	1	1
280000	-215381	41795	280000	-215381	1	1
280000	-213381	39916	280000	-213381	1	1
280000	-211381	38050	280000	-211381	1	1
280000	-209381	36197	280000	-209381	1	1
280000	-207381	34362	280000	-207381	1	1
280000	-205381	32546	280000	-205381	1	1
280000	-203381	30752	280000	-203381	1	1
280000	-201381	28986	280000	-201381	1	1
280000	-199381	27251	280000	-199381	1	1
280000	-197381	25556	280000	-197381	1	1
280000	-195381	23908	280000	-195381	1	1
280000	-193381	22318	280000	-193381	1	1
280000	-191381	20798	280000	-191381	1	1
280000	-189381	19366	280000	-189381	1	1
280000	-187381	18042	280000	-187381	1	1
280000	-185381	16852	280000	-185381	1	1
280000	-183381	15826	280000	-183381	1	1
280000	-181381	14998	280000	-181381	1	1
280000	-179381	14402	280000	-179381	1	1
280000	-177381	14067	280000	-177381	1	1
280000	-175381	14013	280000	-175381	1	1
280000	-173381	14242	280000	-173381	1	1
280000	-171381	14742	280000	-171381	1	1
280000	-169381	15485	280000	-169381	1	1
280000	-167381	16440	280000	-167381	1	1
280000	-165381	17571	280000	-165381	1	1
280000	-163381	18847	280000	-163381	1	1
280000	-161381	20241	280000	-161381	1	1
280000	-159381	21729	280000	-159381	1	1
280000	-157381	23295	280000	-157381	1	1
280000	-155381	24922	280000	-155381	1	1
280000	-153381	26601	280000	-153381	1	1
280000	-151381	28321	280000	-151381	1	1
280000	-149381	30076	280000	-149381	1	1
280000	-147381	31859	280000	-147381	1	1
280000	-145381	33667	280000	-145381	1	1
280000	-143381	35496	280000	-143381	1	1
280000	-141381	37342	280000	-141381	1	1
280000	-139381	39203	280000	-139381	1	1
280000	-137381	41078	280000	-137381	1	1
280000	-135381	42963	280000	-135381	1	1
280000	-133381	44859	280000	-133381	1	1
280000	-131381	46763	280000	-131381	1	1
280000	-129381	48675	280000	-129381	1	1
280000	-127381	50594	280000	-127381	1	1
280000	-125381	52519	280000	-125381	1	1
280000	-123381	54449	280000	-123381	1	1
280000	-121381	56384	280000	-121381	1	1
280000	-119381	58324	280000	-119381	1	1
280000	-117381	60267	280000	-117381	1	1
280000	-115381	62214	280000	-115381	1	1
280000	-113381	64164	280000	-113381	1	1
280000	-111381	66118	280000	-111381	1	1
280000	-109381	68074	280000	-109381	1	1
280000	-107381	70032	280000	-107381	1	1
282000	-261381	80717	282000	-261381	1	1
282000	-259381	78988	282000	-259381	1	1
282000	-257381	77273	282000	-257381	1	1
282000	-255381	75572	282000	-255381	1	1
282000	-253381	73886	282000	-253381	1	1
282000	-251381	72216	282000	-251381	1	1
282000	-249381	70563	282000	-249381	1	1
282000	-247381	68929	282000	-247381	1	1
282000	-245381	67314	282000	-245381	1	1
282000	-243381	65720	282000	-243381	1	1
282000	-241381	64150	282000	-241381	1	1
282000	-239381	62603	282000	-239381	1	1
282000	-237381	61083	282000	-237381	1	1
282000	-235381	59592	282000	-235381	1	1
282000	-233381	58131	282000	-233381	1	1
282000	-231381	56666	282000	-231381	1	1
282000	-229381	54713	282000	-229381	1	1
282000	-227381	52763	282000	-227381	1	1
282000	-225381	50818	282000	-225381	1	1
282000	-223381	48876	282000	-223381	1	1
282000	-221381	46940	282000	-221381	1	1
282000	-219381	45010	282000	-219381	1	1
282000	-217381	43085	282000	-217381	1	1
282000	-215381	41168	282000	-215381	1	1
282000	-213381	39259	282000	-213381	1	1
282000	-211381	37360	282000	-211381	1	1
282000	-209381	35472	282000	-209381	1	1
282000	-207381	33597	282000	-207381	1	1
282000	-205381	31737	282000	-205381	1	1
282000	-203381	29895	282000	-203381	1	1
282000	-201381	28074	282000	-201381	1	1
282000	-199381	26280	282000	-199381	1	1
282000	-197381	24518	282000	-197381	1	1
282000	-195381	22795	282000	-195381	1	1
282000	-193381	21121	282000	-193381	1	1
282000	-191381	19508	282000	-191381	1	1
282000	-189381	17973	282000	-189381	1	1
282000	-187381	16538	282000	-187381	1	1
282000	-185381	15231	282000	-185381	1	1
282000	-183381	14088	282000	-183381	1	1
282000	-181381	13151	282000	-181381	1	1
282000	-179381	12467	282000	-179381	1	1
282000	-177381	12079	282000	-177381	1	1
282000	-175381	12015	282000	-175381	1	1
282000	-173381	12282	282000	-173381	1	1
282000	-171381	12858	282000	-171381	1	1
282000	-169381	13704	282000	-169381	1	1
282000	-167381	14774	282000	-167381	1	1
282000	-165381	16023	282000	-165381	1	1
282000	-163381	17413	282000	-163381	1	1
282000	-161381	18913	282000	-161381	1	1
282000	-159381	20498	282000	-159381	1	1
282000	-157381	22151	282000	-157381	1	1
282000	-155381	23856	282000	-155381	1	1
282000	-153381	25605	282000	-153381	1	1
282000	-151381	27387	282000	-151381	1	1
282000	-149381	29198	282000	-149381	1	1
282000	-147381	31033	282000	-147381	1	1
282000	-145381	32886	282000	-145381	1	1
282000	-143381	34756	282000	-143381	1	1
282000	-141381	36639	282000	-141381	1	1
282000	-139381	38535	282000	-139381	1	1
282000	-137381	40440	282000	-137381	1	1
282000	-135381	42354	282000	-135381	1	1
282000	-133381	44276	282000	-133381	1	1
282000	-131381	46204	282000	-131381	1	1
282000	-129381	48138	282000	-129381	1	1
282000	-127381	50078	282000	-127381	1	1
282000	-125381	52021	282000	-125381	1	1
282000	-123381	53969	282000	-123381	1	1
282000	-121381	55921	282000	-121381	1	1
282000	-119381	57876	282000	-119381	1	1
282000	-117381	59834	282000	-117381	1	1
282000	-115381	61795	282000	-115381	1	1
282000	-113381	63758	282000	-113381	1	1
282000	-111381	65723	282000	-111381	1	1
282000	-109381	67691	282000	-109381	1	1
282000	-107381	69660	282000	-107381	1	1
284000	-261381	79740	284000	-261381	1	1
284000	-259381	77990	284000	-259381	1	1
284000	-257381	76252	284000	-257381	1	1
284000	-255381	74528	284000	-255381	1	1
284000	-253381	72818	284000	-253381	1	1
284000	-251381	71122	284000	-251381	1	1
284000	-249381	69444	284000	-249381	1	1
284000	-247381	67782	284000	-247381	1	1
284000	-245381	66139	284000	-245381	1	1
284000	-243381	64517	284000	-243381	1	1
284000	-241381	62916	284000	-241381	1	1
284000	-239381	61339	284000	-239381	1	1
284000	-237381	59786	284000	-237381	1	1
284000	-235381	58262	284000	-235381	1	1
284000	-233381	56766	284000	-233381	1	1
284000	-231381	55303	284000	-231381	1	1
284000	-229381	53874	284000	-229381	1	1
284000	-227381	52345	284000	-227381	1	1
284000	-225381	50383	284000	-225381	1	1
284000	-223381	48424	284000	-223381	1	1
284000	-221381	46469	284000	-221381	1	1
284000	-219381	44518	284000	-219381	1	1
284000	-217381	42572	284000	-217381	1	1
284000	-215381	40630	284000	-215381	1	1
284000	-213381	38695	284000	-213381	1	1
284000	-211381	36767	284000	-211381	1	1
284000	-209381	34846	284000	-209381	1	1
284000	-207381	32935	284000	-207381	1	1
284000	-205381	31036	284000	-205381	1	1
284000	-203381	29149	284000	-203381	1	1
284000	-201381	27279	284000	-201381	1	1
284000	-199381	25429	284000	-199381	1	1
284000	-197381	23603	284000	-197381	1	1
284000	-195381	21808	284000	-195381	1	1
284000	-193381	20052	284000	-193381	1	1
284000	-191381	18345	284000	-191381	1	1
284000	-189381	16704	284000	-189381	1	1
284000	-187381	15150	284000	-187381	1	1
284000	-185381	13711	284000	-185381	1	1
284000	-183381	12428	284000	-183381	1	1
284000	-181381	11355	284000	-181381	1	1
284000	-179381	10556	284000	-179381	1	1
284000	-177381	10094	284000	-177381	1	1
284000	-175381	10019	284000	-175381	1	1
284000	-173381	10337	284000	-173381	1	1
284000	-171381	11015	284000	-171381	1	1
284000	-169381	11992	284000	-169381	1	1
284000	-167381	13201	284000	-167381	1	1
284000	-165381	14586	284000	-165381	1	1
284000	-163381	16100	284000	-163381	1	1
284000	-161381	17712	284000	-161381	1	1
284000	-159381	19395	284000	-159381	1	1
284000	-157381	21134	284000	-157381	1	1
